video_name,frame_number,angle_group,angle_value,categories
02.mp4,62,group2,3.695200643,case0
020.mp4,1,group1,153.6553233,case0
020.mp4,2,group1,154.8107728,case0
020.mp4,3,group1,154.7145627,case0
020.mp4,4,group1,154.1670958,case0
020.mp4,5,group1,153.2894711,case0
020.mp4,6,group1,149.1823144,case0
020.mp4,7,group1,146.5159452,case0
020.mp4,8,group1,143.3387188,case0
020.mp4,9,group1,132.7433332,case0
020.mp4,10,group1,127.6532303,case0
020.mp4,11,group1,122.0590868,case0
020.mp4,12,group1,103.8758665,case0
020.mp4,13,group1,98.94637552,case0
020.mp4,14,group1,94.27107006,case0
020.mp4,15,group1,90.54704602,case0
020.mp4,16,group1,86.55916494,case0
020.mp4,17,group1,78.67403939,case0
020.mp4,18,group1,75.57008724,case0
020.mp4,19,group1,72.77674478,case0
020.mp4,20,group1,68.9054482,case0
020.mp4,21,group1,65.47305957,case0
020.mp4,22,group1,60.25025297,case0
020.mp4,23,group1,53.76788094,case0
020.mp4,24,group1,52.22669315,case0
020.mp4,25,group1,52.04058074,case0
020.mp4,26,group1,52.18959839,case0
020.mp4,27,group1,52.88095355,case0
020.mp4,28,group1,55.25540735,case0
020.mp4,29,group1,57.75782815,case0
020.mp4,30,group1,60.52279801,case0
020.mp4,31,group1,64.53177754,case0
020.mp4,32,group1,69.42980182,case0
020.mp4,33,group1,72.61799752,case0
020.mp4,34,group1,76.10853154,case0
020.mp4,35,group1,78.60848323,case0
020.mp4,36,group1,80.71193561,case0
020.mp4,37,group1,138.9226736,case0
020.mp4,38,group1,142.1638579,case0
020.mp4,39,group1,90.27295735,case0
020.mp4,40,group1,92.84874463,case0
020.mp4,41,group1,95.83078473,case0
020.mp4,42,group1,103.2538207,case0
020.mp4,43,group1,106.0315015,case0
020.mp4,44,group1,109.0847668,case0
020.mp4,45,group1,115.3368693,case0
020.mp4,46,group1,118.0428673,case0
020.mp4,47,group1,120.6092289,case0
020.mp4,48,group1,123.5533956,case0
020.mp4,49,group1,125.3550629,case0
020.mp4,50,group1,129.131857,case0
020.mp4,51,group1,131.4736147,case0
020.mp4,52,group1,138.425832,case0
020.mp4,53,group1,140.014493,case0
020.mp4,54,group1,141.8087154,case0
020.mp4,55,group1,143.8142365,case0
020.mp4,56,group1,147.8579134,case0
020.mp4,57,group1,150.5518083,case0
020.mp4,58,group1,152.8538143,case0
020.mp4,59,group1,154.832124,case0
020.mp4,60,group1,157.9169516,case0
020.mp4,61,group1,159.8816965,case0
020.mp4,62,group1,160.4437664,case0
020.mp4,1,group2,0.371377876,case0
020.mp4,2,group2,0.877419761,case0
020.mp4,3,group2,0.572554268,case0
020.mp4,4,group2,0.555881776,case0
020.mp4,5,group2,0.463790335,case0
020.mp4,6,group2,0.065986458,case0
020.mp4,7,group2,0.305985645,case0
020.mp4,8,group2,0.535008718,case0
020.mp4,9,group2,2.249720879,case0
020.mp4,10,group2,1.03298415,case0
020.mp4,11,group2,1.439373575,case0
020.mp4,12,group2,3.393080885,case0
020.mp4,13,group2,3.419786925,case0
020.mp4,14,group2,2.804830843,case0
020.mp4,15,group2,1.810614847,case0
020.mp4,16,group2,1.651649024,case0
020.mp4,17,group2,1.143988384,case0
020.mp4,18,group2,0.311927909,case0
020.mp4,19,group2,1.178057368,case0
020.mp4,20,group2,3.900789337,case0
020.mp4,21,group2,4.882560728,case0
020.mp4,22,group2,8.269617387,case0
020.mp4,23,group2,8.465602835,case0
020.mp4,24,group2,8.846986938,case0
020.mp4,25,group2,8.929563925,case0
020.mp4,26,group2,8.791320896,case0
020.mp4,27,group2,8.280354444,case0
020.mp4,28,group2,6.798196564,case0
020.mp4,29,group2,6.591439908,case0
020.mp4,30,group2,7.31907362,case0
020.mp4,31,group2,4.590918481,case0
020.mp4,32,group2,4.134791618,case0
020.mp4,33,group2,4.798412798,case0
020.mp4,34,group2,2.812364542,case0
020.mp4,35,group2,2.703914798,case0
020.mp4,36,group2,1.972790859,case0
020.mp4,37,group2,16.65613346,case0
020.mp4,38,group2,16.84918876,case0
020.mp4,39,group2,0.34662527,case0
020.mp4,40,group2,0.709663485,case0
020.mp4,41,group2,0.596569213,case0
020.mp4,42,group2,0.696570012,case0
020.mp4,43,group2,0.167127899,case0
020.mp4,44,group2,0.27224451,case0
020.mp4,45,group2,0.375284744,case0
020.mp4,46,group2,0.676038464,case0
020.mp4,47,group2,1.366673042,case0
020.mp4,48,group2,0.721595825,case0
020.mp4,49,group2,0.415842407,case0
020.mp4,50,group2,0.701200881,case0
020.mp4,51,group2,0.448613655,case0
020.mp4,52,group2,0.290972889,case0
020.mp4,53,group2,0.153911483,case0
020.mp4,54,group2,0.286485455,case0
020.mp4,55,group2,0.079223364,case0
020.mp4,56,group2,0.554666002,case0
020.mp4,57,group2,0.387244405,case0
020.mp4,58,group2,0.377156216,case0
020.mp4,59,group2,0.442876296,case0
020.mp4,60,group2,0.531149661,case0
020.mp4,61,group2,0.485715242,case0
020.mp4,62,group2,0.24914481,case0
021.mp4,1,group1,160.3487175,case0
021.mp4,2,group1,160.1979342,case0
021.mp4,3,group1,159.6552211,case0
021.mp4,4,group1,159.9412284,case0
021.mp4,5,group1,157.8283777,case0
021.mp4,6,group1,151.4911506,case0
021.mp4,7,group1,145.3219735,case0
021.mp4,8,group1,136.9044347,case0
021.mp4,9,group1,130.0570334,case0
021.mp4,10,group1,123.7179622,case0
021.mp4,11,group1,119.1620757,case0
021.mp4,12,group1,107.3494002,case0
021.mp4,13,group1,97.16283555,case0
021.mp4,14,group1,92.84103335,case0
021.mp4,15,group1,90.88643812,case0
021.mp4,16,group1,84.27049832,case0
021.mp4,17,group1,80.37125944,case0
021.mp4,18,group1,70.01180224,case0
021.mp4,19,group1,67.37381926,case0
021.mp4,20,group1,65.17881502,case0
021.mp4,21,group1,64.40548734,case0
021.mp4,22,group1,59.77781562,case0
021.mp4,23,group1,56.82039152,case0
021.mp4,24,group1,54.45500138,case0
021.mp4,25,group1,54.02921081,case0
021.mp4,26,group1,54.86291736,case0
021.mp4,27,group1,54.80891788,case0
021.mp4,28,group1,54.32229764,case0
021.mp4,29,group1,55.03573822,case0
021.mp4,30,group1,55.35734792,case0
021.mp4,31,group1,55.39974291,case0
021.mp4,32,group1,55.90292977,case0
021.mp4,33,group1,56.19787783,case0
021.mp4,34,group1,56.66010405,case0
021.mp4,35,group1,62.08060023,case0
021.mp4,36,group1,64.26660228,case0
021.mp4,37,group1,66.43227768,case0
021.mp4,38,group1,68.70136214,case0
021.mp4,39,group1,74.37354738,case0
021.mp4,40,group1,80.21293565,case0
021.mp4,41,group1,83.30679961,case0
021.mp4,42,group1,87.07521988,case0
021.mp4,43,group1,91.39670789,case0
021.mp4,44,group1,95.84979998,case0
021.mp4,45,group1,99.44250681,case0
021.mp4,46,group1,108.3844061,case0
021.mp4,47,group1,111.0017209,case0
021.mp4,48,group1,114.6565141,case0
021.mp4,49,group1,121.6724981,case0
021.mp4,50,group1,124.9173161,case0
021.mp4,51,group1,132.2357955,case0
021.mp4,52,group1,135.7307076,case0
021.mp4,53,group1,137.506994,case0
021.mp4,54,group1,139.8828343,case0
021.mp4,55,group1,141.5698773,case0
021.mp4,56,group1,144.2992073,case0
021.mp4,57,group1,149.2548647,case0
021.mp4,58,group1,151.628656,case0
021.mp4,59,group1,155.2029896,case0
021.mp4,60,group1,156.2897273,case0
021.mp4,61,group1,156.5157246,case0
021.mp4,62,group1,155.7956587,case0
021.mp4,1,group2,0.459241429,case0
021.mp4,2,group2,0.357061799,case0
021.mp4,3,group2,0.387340028,case0
021.mp4,4,group2,0.382907235,case0
021.mp4,5,group2,0.746819714,case0
021.mp4,6,group2,0.798128095,case0
021.mp4,7,group2,0.601691855,case0
021.mp4,8,group2,0.625296988,case0
021.mp4,9,group2,1.524587015,case0
021.mp4,10,group2,2.129413927,case0
021.mp4,11,group2,2.875974093,case0
021.mp4,12,group2,2.383770171,case0
021.mp4,13,group2,2.641281963,case0
021.mp4,14,group2,1.91291742,case0
021.mp4,15,group2,1.101805136,case0
021.mp4,16,group2,1.824848961,case0
021.mp4,17,group2,2.716735063,case0
021.mp4,18,group2,3.553371765,case0
021.mp4,19,group2,4.145890675,case0
021.mp4,20,group2,4.312540461,case0
021.mp4,21,group2,7.478804424,case0
021.mp4,22,group2,8.338021731,case0
021.mp4,23,group2,6.532536356,case0
021.mp4,24,group2,7.602287414,case0
021.mp4,25,group2,7.651546738,case0
021.mp4,26,group2,8.004640198,case0
021.mp4,27,group2,7.524976503,case0
021.mp4,28,group2,6.318717284,case0
021.mp4,29,group2,6.302140415,case0
021.mp4,30,group2,6.636327911,case0
021.mp4,31,group2,6.770138147,case0
021.mp4,32,group2,6.689630707,case0
021.mp4,33,group2,6.56010983,case0
021.mp4,34,group2,6.133052252,case0
021.mp4,35,group2,8.320782334,case0
021.mp4,36,group2,5.164162597,case0
021.mp4,37,group2,4.464566811,case0
021.mp4,38,group2,4.32260816,case0
021.mp4,39,group2,4.08178252,case0
021.mp4,40,group2,3.01775516,case0
021.mp4,41,group2,2.686736872,case0
021.mp4,42,group2,0.690197446,case0
021.mp4,43,group2,1.137909516,case0
021.mp4,44,group2,0.704192503,case0
021.mp4,45,group2,0.653273443,case0
021.mp4,46,group2,0.855549495,case0
021.mp4,47,group2,0.845311042,case0
021.mp4,48,group2,1.668635705,case0
021.mp4,49,group2,2.610737357,case0
021.mp4,50,group2,2.695281439,case0
021.mp4,51,group2,2.945450778,case0
021.mp4,52,group2,3.335003787,case0
021.mp4,53,group2,3.606845316,case0
021.mp4,54,group2,3.588082786,case0
021.mp4,55,group2,3.890926544,case0
021.mp4,56,group2,4.442348206,case0
021.mp4,57,group2,5.087411762,case0
021.mp4,58,group2,5.524700963,case0
021.mp4,59,group2,6.0878364,case0
021.mp4,60,group2,5.821124343,case0
021.mp4,61,group2,5.462430128,case0
021.mp4,62,group2,4.589504632,case0
022.mp4,1,group1,127.9204273,case0
022.mp4,2,group1,125.9103846,case0
022.mp4,3,group1,123.2914715,case0
022.mp4,4,group1,120.5721546,case0
022.mp4,5,group1,116.9893243,case0
022.mp4,6,group1,116.9893243,case0
022.mp4,7,group1,112.3505398,case0
022.mp4,8,group1,108.8053643,case0
022.mp4,9,group1,102.2832576,case0
022.mp4,10,group1,96.72192635,case0
022.mp4,11,group1,93.31185195,case0
022.mp4,12,group1,88.8225257,case0
022.mp4,13,group1,85.19884397,case0
022.mp4,14,group1,76.91633802,case0
022.mp4,15,group1,76.91633802,case0
022.mp4,16,group1,73.31852904,case0
022.mp4,17,group1,69.58707375,case0
022.mp4,18,group1,67.83654408,case0
022.mp4,19,group1,61.09617873,case0
022.mp4,20,group1,59.6190547,case0
022.mp4,21,group1,57.2566357,case0
022.mp4,22,group1,56.47550453,case0
022.mp4,23,group1,56.47550453,case0
022.mp4,24,group1,54.60488989,case0
022.mp4,25,group1,54.34945447,case0
022.mp4,26,group1,53.67340576,case0
022.mp4,27,group1,53.80713745,case0
022.mp4,28,group1,53.82452028,case0
022.mp4,29,group1,54.36592206,case0
022.mp4,30,group1,54.43376974,case0
022.mp4,31,group1,55.11531675,case0
022.mp4,32,group1,55.11531675,case0
022.mp4,33,group1,58.60784519,case0
022.mp4,34,group1,60.37489709,case0
022.mp4,35,group1,63.36955938,case0
022.mp4,36,group1,66.0349929,case0
022.mp4,37,group1,73.58246121,case0
022.mp4,38,group1,77.19994113,case0
022.mp4,39,group1,81.21682319,case0
022.mp4,40,group1,84.00186015,case0
022.mp4,41,group1,84.00186015,case0
022.mp4,42,group1,91.81670988,case0
022.mp4,43,group1,94.5436151,case0
022.mp4,44,group1,100.3719794,case0
022.mp4,45,group1,103.953758,case0
022.mp4,46,group1,107.9201991,case0
022.mp4,47,group1,110.5477114,case0
022.mp4,48,group1,113.3575556,case0
022.mp4,49,group1,113.3575556,case0
022.mp4,50,group1,116.6003177,case0
022.mp4,51,group1,121.2421415,case0
022.mp4,52,group1,120.4220817,case0
022.mp4,53,group1,122.4220567,case0
022.mp4,54,group1,125.2830864,case0
022.mp4,55,group1,127.5020509,case0
022.mp4,56,group1,129.7967622,case0
022.mp4,57,group1,130.5419495,case0
022.mp4,58,group1,130.5419495,case0
022.mp4,59,group1,129.5793846,case0
022.mp4,60,group1,130.6172046,case0
022.mp4,61,group1,130.3901554,case0
022.mp4,62,group1,132.0914326,case0
022.mp4,1,group2,14.50341493,case0
022.mp4,2,group2,15.2513343,case0
022.mp4,3,group2,15.60851905,case0
022.mp4,4,group2,16.04644345,case0
022.mp4,5,group2,16.09996482,case0
022.mp4,6,group2,16.09996482,case0
022.mp4,7,group2,16.44984809,case0
022.mp4,8,group2,16.77312777,case0
022.mp4,9,group2,17.89976064,case0
022.mp4,10,group2,16.71901218,case0
022.mp4,11,group2,17.05386904,case0
022.mp4,12,group2,16.70486003,case0
022.mp4,13,group2,17.08181817,case0
022.mp4,14,group2,17.12980708,case0
022.mp4,15,group2,17.12980708,case0
022.mp4,16,group2,17.55996556,case0
022.mp4,17,group2,17.28450403,case0
022.mp4,18,group2,17.10499983,case0
022.mp4,19,group2,18.35701449,case0
022.mp4,20,group2,17.80185671,case0
022.mp4,21,group2,19.01316344,case0
022.mp4,22,group2,19.13444028,case0
022.mp4,23,group2,19.13444028,case0
022.mp4,24,group2,19.66047413,case0
022.mp4,25,group2,19.93904339,case0
022.mp4,26,group2,20.42607686,case0
022.mp4,27,group2,20.53123446,case0
022.mp4,28,group2,20.59865525,case0
022.mp4,29,group2,20.74036119,case0
022.mp4,30,group2,21.06897525,case0
022.mp4,31,group2,21.16355971,case0
022.mp4,32,group2,21.16355971,case0
022.mp4,33,group2,20.26345689,case0
022.mp4,34,group2,20.16041666,case0
022.mp4,35,group2,19.82880414,case0
022.mp4,36,group2,19.94961653,case0
022.mp4,37,group2,18.62610345,case0
022.mp4,38,group2,17.81142581,case0
022.mp4,39,group2,17.85196298,case0
022.mp4,40,group2,18.35636562,case0
022.mp4,41,group2,18.35636562,case0
022.mp4,42,group2,17.83929981,case0
022.mp4,43,group2,17.59546889,case0
022.mp4,44,group2,16.52726145,case0
022.mp4,45,group2,15.93586952,case0
022.mp4,46,group2,16.28105362,case0
022.mp4,47,group2,15.94506979,case0
022.mp4,48,group2,15.52259527,case0
022.mp4,49,group2,15.52259527,case0
022.mp4,50,group2,14.06572275,case0
022.mp4,51,group2,14.09576875,case0
022.mp4,52,group2,14.35263167,case0
022.mp4,53,group2,14.21586396,case0
022.mp4,54,group2,13.71347623,case0
022.mp4,55,group2,13.66778227,case0
022.mp4,56,group2,12.98705829,case0
022.mp4,57,group2,12.86811738,case0
022.mp4,58,group2,12.86811738,case0
022.mp4,59,group2,13.3244833,case0
022.mp4,60,group2,13.1359086,case0
022.mp4,61,group2,13.4962284,case0
022.mp4,62,group2,13.08232577,case0
023.mp4,1,group1,131.4455972,case0
023.mp4,2,group1,132.4414661,case0
023.mp4,3,group1,131.5424903,case0
023.mp4,4,group1,131.1230893,case0
023.mp4,5,group1,131.1230893,case0
023.mp4,6,group1,129.8679328,case0
023.mp4,7,group1,127.4384209,case0
023.mp4,8,group1,124.4785174,case0
023.mp4,9,group1,123.5107206,case0
023.mp4,10,group1,117.7188294,case0
023.mp4,11,group1,115.2186797,case0
023.mp4,12,group1,112.0109906,case0
023.mp4,13,group1,112.0109906,case0
023.mp4,14,group1,106.9588021,case0
023.mp4,15,group1,99.22472622,case0
023.mp4,16,group1,96.13522676,case0
023.mp4,17,group1,91.55776375,case0
023.mp4,18,group1,87.04076157,case0
023.mp4,19,group1,82.26839912,case0
023.mp4,20,group1,75.32982168,case0
023.mp4,21,group1,75.32982168,case0
023.mp4,22,group1,71.27306497,case0
023.mp4,23,group1,68.90459442,case0
023.mp4,24,group1,66.98710078,case0
023.mp4,25,group1,61.20841923,case0
023.mp4,26,group1,58.43634597,case0
023.mp4,27,group1,56.71817774,case0
023.mp4,28,group1,56.71817774,case0
023.mp4,29,group1,53.86729776,case0
023.mp4,30,group1,53.40737331,case0
023.mp4,31,group1,52.84498919,case0
023.mp4,32,group1,52.82794787,case0
023.mp4,33,group1,53.36585259,case0
023.mp4,34,group1,54.67809244,case0
023.mp4,35,group1,56.21448885,case0
023.mp4,36,group1,56.21448885,case0
023.mp4,37,group1,57.71285135,case0
023.mp4,38,group1,60.92771211,case0
023.mp4,39,group1,66.65151992,case0
023.mp4,40,group1,70.23211682,case0
023.mp4,41,group1,73.33886935,case0
023.mp4,42,group1,82.6119508,case0
023.mp4,43,group1,82.6119508,case0
023.mp4,44,group1,85.92196976,case0
023.mp4,45,group1,89.82204193,case0
023.mp4,46,group1,96.19675993,case0
023.mp4,47,group1,99.31993223,case0
023.mp4,48,group1,104.6723075,case0
023.mp4,49,group1,107.4544212,case0
023.mp4,50,group1,112.7020965,case0
023.mp4,51,group1,112.7020965,case0
023.mp4,52,group1,114.9959335,case0
023.mp4,53,group1,119.9459356,case0
023.mp4,54,group1,122.8962768,case0
023.mp4,55,group1,124.4928471,case0
023.mp4,56,group1,129.3945324,case0
023.mp4,57,group1,134.3857614,case0
023.mp4,58,group1,136.3788653,case0
023.mp4,59,group1,136.3788653,case0
023.mp4,60,group1,136.9845391,case0
023.mp4,61,group1,137.5582887,case0
023.mp4,62,group1,139.8888722,case0
023.mp4,1,group2,13.28225907,case0
023.mp4,2,group2,13.08854124,case0
023.mp4,3,group2,13.30154069,case0
023.mp4,4,group2,13.51169195,case0
023.mp4,5,group2,13.51169195,case0
023.mp4,6,group2,13.82554597,case0
023.mp4,7,group2,14.38819647,case0
023.mp4,8,group2,15.21725166,case0
023.mp4,9,group2,15.29928906,case0
023.mp4,10,group2,15.96352496,case0
023.mp4,11,group2,15.28518472,case0
023.mp4,12,group2,15.37982382,case0
023.mp4,13,group2,15.37982382,case0
023.mp4,14,group2,15.71365615,case0
023.mp4,15,group2,15.91236684,case0
023.mp4,16,group2,15.70645713,case0
023.mp4,17,group2,15.96162617,case0
023.mp4,18,group2,16.19572407,case0
023.mp4,19,group2,16.63480278,case0
023.mp4,20,group2,15.85951484,case0
023.mp4,21,group2,15.85951484,case0
023.mp4,22,group2,16.06040436,case0
023.mp4,23,group2,16.19607924,case0
023.mp4,24,group2,16.60162172,case0
023.mp4,25,group2,16.45109801,case0
023.mp4,26,group2,17.32103872,case0
023.mp4,27,group2,18.407312,case0
023.mp4,28,group2,18.407312,case0
023.mp4,29,group2,19.12341636,case0
023.mp4,30,group2,19.41870592,case0
023.mp4,31,group2,19.50894638,case0
023.mp4,32,group2,19.74095425,case0
023.mp4,33,group2,19.59480869,case0
023.mp4,34,group2,20.07806507,case0
023.mp4,35,group2,20.24834851,case0
023.mp4,36,group2,20.24834851,case0
023.mp4,37,group2,20.17116737,case0
023.mp4,38,group2,19.80014467,case0
023.mp4,39,group2,19.57939295,case0
023.mp4,40,group2,18.62548873,case0
023.mp4,41,group2,18.41483204,case0
023.mp4,42,group2,17.50142401,case0
023.mp4,43,group2,17.50142401,case0
023.mp4,44,group2,17.67853765,case0
023.mp4,45,group2,17.55650266,case0
023.mp4,46,group2,17.22654305,case0
023.mp4,47,group2,17.0237479,case0
023.mp4,48,group2,16.07570399,case0
023.mp4,49,group2,15.92276922,case0
023.mp4,50,group2,14.22526914,case0
023.mp4,51,group2,14.22526914,case0
023.mp4,52,group2,13.9879747,case0
023.mp4,53,group2,13.57194105,case0
023.mp4,54,group2,12.96490116,case0
023.mp4,55,group2,13.22610808,case0
023.mp4,56,group2,12.20460548,case0
023.mp4,57,group2,10.71287851,case0
023.mp4,58,group2,10.18482975,case0
023.mp4,59,group2,10.18482975,case0
023.mp4,60,group2,10.11100907,case0
023.mp4,61,group2,10.60285099,case0
023.mp4,62,group2,9.973811056,case0
024.mp4,1,group1,139.7776357,case0
024.mp4,2,group1,139.5249187,case0
024.mp4,3,group1,139.3406402,case0
024.mp4,4,group1,138.9137397,case0
024.mp4,5,group1,138.9137397,case0
024.mp4,6,group1,136.9235182,case0
024.mp4,7,group1,135.0392739,case0
024.mp4,8,group1,131.4305708,case0
024.mp4,9,group1,128.6482796,case0
024.mp4,10,group1,120.7597936,case0
024.mp4,11,group1,118.0467058,case0
024.mp4,12,group1,118.0467058,case0
024.mp4,13,group1,116.8943027,case0
024.mp4,14,group1,112.9365905,case0
024.mp4,15,group1,103.7246188,case0
024.mp4,16,group1,99.61719572,case0
024.mp4,17,group1,93.20938545,case0
024.mp4,18,group1,93.20938545,case0
024.mp4,19,group1,89.93105174,case0
024.mp4,20,group1,81.90247173,case0
024.mp4,21,group1,77.22870306,case0
024.mp4,22,group1,74.42920659,case0
024.mp4,23,group1,71.42502985,case0
024.mp4,24,group1,67.93211892,case0
024.mp4,25,group1,67.93211892,case0
024.mp4,26,group1,65.42878629,case0
024.mp4,27,group1,64.95536538,case0
024.mp4,28,group1,63.16185333,case0
024.mp4,29,group1,62.38181841,case0
024.mp4,30,group1,62.68753084,case0
024.mp4,31,group1,62.44916407,case0
024.mp4,32,group1,62.44916407,case0
024.mp4,33,group1,62.46373287,case0
024.mp4,34,group1,62.67113839,case0
024.mp4,35,group1,63.24992862,case0
024.mp4,36,group1,63.97577965,case0
024.mp4,37,group1,65.06337117,case0
024.mp4,38,group1,69.57392564,case0
024.mp4,39,group1,69.57392564,case0
024.mp4,40,group1,69.23499799,case0
024.mp4,41,group1,73.56302249,case0
024.mp4,42,group1,75.22038839,case0
024.mp4,43,group1,83.222317,case0
024.mp4,44,group1,87.01661003,case0
024.mp4,45,group1,91.35611607,case0
024.mp4,46,group1,91.35611607,case0
024.mp4,47,group1,95.45211222,case0
024.mp4,48,group1,102.9345162,case0
024.mp4,49,group1,105.0035785,case0
024.mp4,50,group1,109.8440448,case0
024.mp4,51,group1,114.0275357,case0
024.mp4,52,group1,114.0275357,case0
024.mp4,53,group1,119.8608451,case0
024.mp4,54,group1,122.8619619,case0
024.mp4,55,group1,126.950841,case0
024.mp4,56,group1,130.4725958,case0
024.mp4,57,group1,134.797936,case0
024.mp4,58,group1,136.1394535,case0
024.mp4,59,group1,136.1394535,case0
024.mp4,60,group1,136.5909426,case0
024.mp4,61,group1,137.1037942,case0
024.mp4,62,group1,136.4940769,case0
024.mp4,1,group2,10.20075775,case0
024.mp4,2,group2,10.34384338,case0
024.mp4,3,group2,10.32841399,case0
024.mp4,4,group2,10.45110468,case0
024.mp4,5,group2,10.45110468,case0
024.mp4,6,group2,10.67867292,case0
024.mp4,7,group2,11.23055903,case0
024.mp4,8,group2,12.28381518,case0
024.mp4,9,group2,12.85545421,case0
024.mp4,10,group2,13.95088678,case0
024.mp4,11,group2,14.0244684,case0
024.mp4,12,group2,14.0244684,case0
024.mp4,13,group2,13.913471,case0
024.mp4,14,group2,14.05827784,case0
024.mp4,15,group2,13.93816213,case0
024.mp4,16,group2,14.12002958,case0
024.mp4,17,group2,14.87307843,case0
024.mp4,18,group2,14.87307843,case0
024.mp4,19,group2,14.58603973,case0
024.mp4,20,group2,14.20102879,case0
024.mp4,21,group2,14.72769785,case0
024.mp4,22,group2,14.1164369,case0
024.mp4,23,group2,14.4061462,case0
024.mp4,24,group2,14.97097553,case0
024.mp4,25,group2,14.97097553,case0
024.mp4,26,group2,15.13001648,case0
024.mp4,27,group2,14.2198528,case0
024.mp4,28,group2,14.60631856,case0
024.mp4,29,group2,15.10735392,case0
024.mp4,30,group2,15.0300635,case0
024.mp4,31,group2,15.33582374,case0
024.mp4,32,group2,15.33582374,case0
024.mp4,33,group2,15.45001768,case0
024.mp4,34,group2,15.72552702,case0
024.mp4,35,group2,15.95815643,case0
024.mp4,36,group2,16.01265451,case0
024.mp4,37,group2,15.96330639,case0
024.mp4,38,group2,15.6370146,case0
024.mp4,39,group2,15.6370146,case0
024.mp4,40,group2,16.44076394,case0
024.mp4,41,group2,15.83249461,case0
024.mp4,42,group2,16.91355646,case0
024.mp4,43,group2,16.3184011,case0
024.mp4,44,group2,16.04211995,case0
024.mp4,45,group2,16.05135436,case0
024.mp4,46,group2,16.05135436,case0
024.mp4,47,group2,15.36399827,case0
024.mp4,48,group2,14.23177148,case0
024.mp4,49,group2,14.32010631,case0
024.mp4,50,group2,14.04394127,case0
024.mp4,51,group2,12.4427332,case0
024.mp4,52,group2,12.4427332,case0
024.mp4,53,group2,11.97510429,case0
024.mp4,54,group2,11.53085513,case0
024.mp4,55,group2,10.4861777,case0
024.mp4,56,group2,8.885413582,case0
024.mp4,57,group2,8.568950427,case0
024.mp4,58,group2,8.444456569,case0
024.mp4,59,group2,8.444456569,case0
024.mp4,60,group2,9.096889899,case0
024.mp4,61,group2,9.084376992,case0
024.mp4,62,group2,9.697140584,case0
025.mp4,1,group1,135.4510114,case0
025.mp4,2,group1,135.2965945,case0
025.mp4,3,group1,134.2269595,case0
025.mp4,4,group1,134.2269595,case0
025.mp4,5,group1,131.8976328,case0
025.mp4,6,group1,125.2011787,case0
025.mp4,7,group1,122.4245292,case0
025.mp4,8,group1,122.4245292,case0
025.mp4,9,group1,118.9350266,case0
025.mp4,10,group1,113.9523216,case0
025.mp4,11,group1,102.3793447,case0
025.mp4,12,group1,102.3793447,case0
025.mp4,13,group1,100.4023055,case0
025.mp4,14,group1,96.26422854,case0
025.mp4,15,group1,89.88068593,case0
025.mp4,16,group1,80.05245353,case0
025.mp4,17,group1,80.05245353,case0
025.mp4,18,group1,77.12776652,case0
025.mp4,19,group1,70.02801028,case0
025.mp4,20,group1,67.68412841,case0
025.mp4,21,group1,67.68412841,case0
025.mp4,22,group1,63.90893259,case0
025.mp4,23,group1,61.66246971,case0
025.mp4,24,group1,60.53215537,case0
025.mp4,25,group1,60.53215537,case0
025.mp4,26,group1,59.02725979,case0
025.mp4,27,group1,58.49328926,case0
025.mp4,28,group1,58.61256485,case0
025.mp4,29,group1,58.80096196,case0
025.mp4,30,group1,58.80096196,case0
025.mp4,31,group1,59.43865574,case0
025.mp4,32,group1,60.17729972,case0
025.mp4,33,group1,61.39986943,case0
025.mp4,34,group1,61.39986943,case0
025.mp4,35,group1,62.63350405,case0
025.mp4,36,group1,63.81415689,case0
025.mp4,37,group1,67.96622205,case0
025.mp4,38,group1,71.49381668,case0
025.mp4,39,group1,71.49381668,case0
025.mp4,40,group1,73.7974824,case0
025.mp4,41,group1,76.06386894,case0
025.mp4,42,group1,83.64162914,case0
025.mp4,43,group1,83.64162914,case0
025.mp4,44,group1,87.27867072,case0
025.mp4,45,group1,91.81333577,case0
025.mp4,46,group1,94.78190673,case0
025.mp4,47,group1,94.78190673,case0
025.mp4,48,group1,104.8183575,case0
025.mp4,49,group1,106.0704268,case0
025.mp4,50,group1,111.2957469,case0
025.mp4,51,group1,112.8607549,case0
025.mp4,52,group1,112.8607549,case0
025.mp4,53,group1,119.1171058,case0
025.mp4,54,group1,121.7011029,case0
025.mp4,55,group1,125.1191618,case0
025.mp4,56,group1,125.1191618,case0
025.mp4,57,group1,128.7165678,case0
025.mp4,58,group1,135.1467538,case0
025.mp4,59,group1,137.1023735,case0
025.mp4,60,group1,137.1023735,case0
025.mp4,61,group1,138.1124083,case0
025.mp4,62,group1,138.865259,case0
025.mp4,1,group2,10.17963198,case0
025.mp4,2,group2,9.865928218,case0
025.mp4,3,group2,10.13065269,case0
025.mp4,4,group2,10.13065269,case0
025.mp4,5,group2,10.26000281,case0
025.mp4,6,group2,11.54951521,case0
025.mp4,7,group2,11.30297953,case0
025.mp4,8,group2,11.30297953,case0
025.mp4,9,group2,11.92586546,case0
025.mp4,10,group2,13.19749642,case0
025.mp4,11,group2,14.73898132,case0
025.mp4,12,group2,14.73898132,case0
025.mp4,13,group2,13.45619666,case0
025.mp4,14,group2,13.37975319,case0
025.mp4,15,group2,14.50876297,case0
025.mp4,16,group2,15.12639648,case0
